OneGoal ID,Selectivity,College/University,Recommended Institution,Grad Rate Quartile,Website,Opportunity Programs,City,State,Region,Sector,Locale,Size,% Pell Grant,% African American,% Hispanic,% In State,HBCU,Hispanic Serving Institution,On Campus Housing?,6 Year Grad Rate (Overall),6 Year Grad Rate (Minority),Grad Rate Quartile,Net Price: 0-30,Median Debt of Graduates,Median Salary After Attending,Percent Earning Over HS Grad,CUNY/SUNY
12140,Special,The Illinois Institute of Art-Chicago,,Q4 (BOTTOM 75 - 100%),www.artinstitutes.edu/chicago,,Chicago,IL,Chicago,Private for-profit,City,"Very Small (<1,000)",76,42,21,83,,,Yes,23,27,Q4 (BOTTOM 75 - 100%),"$24,028 ","$27,667 ",,,
14169,Special,Trinity College of Nursing & Health Sciences,,,www.trinitycollegeqc.edu,,Rock Island,IL,Chicago,Private not-for-profit,City,"Very Small (<1,000)",0,5,9,50,,,No,,,,,"$20,000 ","$81,400 ",90,
92259,Special,Adler University,,,https://www.adler.edu/,,Chicago,IL,Chicago,,,,,,,,,,,,,,,,,,
13946,Not Enrolled,G Skin & Beauty Institute,,,http://chicagoskinschool.com,,Chicago,IL,Chicago,,,,,,,,,,,,,,,,,,
12440,Two-Year College,De Anza College,1,Q2 (TOP 25 - 50%),www.deanza.edu/,,Cupertino,CA,Bay Area,Public,City,"Medium (5,000-15,000)",27,3,27,76,,,No,62,40,Q2 (TOP 25 - 50%),"$3,848 ",,"$32,900 ",61,
12499,Two-Year College,Diablo Valley College,1,Q3 (BOTTOM 50 - 75%),www.dvc.edu,,Pleasant Hill,CA,Bay Area,Public,Suburb,"Medium (5,000-15,000)",21,5,25,81,,,No,37,21,Q3 (BOTTOM 50 - 75%),"$4,421 ",,,,
12590,Two-Year College,Laney College,1,Q3 (BOTTOM 50 - 75%),laney.edu/,,Oakland,CA,Bay Area,Public,City,"Small (1,000-5,000)",55,22,22,66,,,No,21,18,Q3 (BOTTOM 50 - 75%),"$8,589 ",,"$17,000 ",31,
14181,Two-Year College,Contra Costa College - San Pablo,1,Q3 (BOTTOM 50 - 75%),www.contracosta.edu,,San Pablo,CA,Bay Area,Public,Suburb,"Small (1,000-5,000)",46,19,44,88,,,No,25,17,Q3 (BOTTOM 50 - 75%),"$6,579 ","$7,800 ",,,
12554,Two-Year College,College of Marin,1,Q4 (BOTTOM 75 - 100%),www.marin.edu,,Kentfield,CA,Bay Area,Public,Suburb,"Small (1,000-5,000)",30,4,29,97,,,No,26,12,Q4 (BOTTOM 75 - 100%),"$7,159 ","$10,875 ",,,
12428,Two-Year College,College of Alameda,1,Q4 (BOTTOM 75 - 100%),alameda.peralta.edu/,,Alameda,CA,Bay Area,Public,Suburb,"Very Small (<1,000)",53,19,23,72,,,No,17,9,Q4 (BOTTOM 75 - 100%),"$4,675 ",,"$28,500 ",59,
12532,Two-Year College,Berkeley City College,1,Q4 (BOTTOM 75 - 100%),www.berkeleycitycollege.edu/wp/,,Berkeley,CA,Bay Area,Public,City,"Small (1,000-5,000)",33,15,25,63,,,No,21,9,Q4 (BOTTOM 75 - 100%),"$6,428 ",,"$69,700 ",83,
12512,Two-Year College,Merritt College,1,Q4 (BOTTOM 75 - 100%),www.merritt.edu,,Oakland,CA,Bay Area,Public,City,"Small (1,000-5,000)",50,27,29,79,,,No,13,8,Q4 (BOTTOM 75 - 100%),"$8,723 ",,"$38,500 ",70,
12559,Two-Year College,Golf Academy of America (Calif.),,Q1 (TOP 1 - 25%),www.golfacademy.edu,,Carlsbad,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",35,3,6,100,,,No,88,,Q1 (TOP 1 - 25%),"$22,116 ","$19,000 ","$25,300 ",51,
12442,Two-Year College,Empire College School of Business,,Q1 (TOP 1 - 25%),www.empcol.edu,,Santa Rosa,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",58,1,43,100,,,No,80,85,Q1 (TOP 1 - 25%),"$15,861 ","$16,500 ","$20,900 ",45,
12492,Two-Year College,American Career College,,Q1 (TOP 1 - 25%),americancareercollege.edu/,,Los Angeles,CA,Bay Area,Private for-profit,City,"Small (1,000-5,000)",62,11,65,100,,,No,70,79,Q1 (TOP 1 - 25%),"$25,525 ","$9,500 ",,,
14186,Two-Year College,Pinnacle College,,Q1 (TOP 1 - 25%),www.pinnaclecollege.edu,,Alhambra,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",68,25,33,100,,,No,81,78,Q1 (TOP 1 - 25%),"$28,885 ","$9,500 ","$24,900 ",50,
12460,Two-Year College,Concorde Career College - North Hollywood,,Q1 (TOP 1 - 25%),www.concorde.edu,,North Hollywood,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",75,4,65,99,,,No,73,77,Q1 (TOP 1 - 25%),"$20,218 ","$9,500 ",,,
12537,Two-Year College,Advanced College,,Q1 (TOP 1 - 25%),www.advancedcollege.edu,,South Gate,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",83,28,53,23,,,No,92,77,Q1 (TOP 1 - 25%),"$19,571 ","$9,500 ",,,
12517,Two-Year College,Everest College-Reseda,,Q1 (TOP 1 - 25%),www.everest.edu/campus/reseda,,Reseda,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",85,4,68,100,,,No,76,76,Q1 (TOP 1 - 25%),"$21,389 ","$9,500 ","$53,400 ",81,
12432,Two-Year College,Casa Loma College at Van Nuys,,Q1 (TOP 1 - 25%),www.casalomacollege.edu,,Van Nuys,CA,Bay Area,Private not-for-profit,City,"Very Small (<1,000)",82,6,34,100,,,No,37,74,Q1 (TOP 1 - 25%),"$25,316 ","$16,862 ","$29,300 ",58,
12521,Two-Year College,Concorde Career College - San Diego,,Q1 (TOP 1 - 25%),www.concorde.edu,,San Diego,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",89,11,45,99,,,No,80,74,Q1 (TOP 1 - 25%),"$20,274 ","$9,500 ","$26,800 ",53,
14286,Two-Year College,ICDC College,,Q1 (TOP 1 - 25%),www.icdccollege.edu,,Huntington Park,CA,Bay Area,Private for-profit,Suburb,"Small (1,000-5,000)",93,55,13,20,,,No,47,74,Q1 (TOP 1 - 25%),"$23,731 ","$9,500 ","$38,400 ",71,
12462,Two-Year College,Kaplan College-Modesto,,Q1 (TOP 1 - 25%),www.brightwood.edu,,Salida,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",76,1,56,100,,,No,76,73,Q1 (TOP 1 - 25%),"$23,920 ","$9,500 ","$32,600 ",61,
12470,Two-Year College,Cambridge Junior College,,Q1 (TOP 1 - 25%),www.cambridge.edu,,Yuba City,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",59,1,53,100,,,No,75,73,Q1 (TOP 1 - 25%),"$21,302 ","$9,500 ",,,
12484,Two-Year College,CBD College,,Q1 (TOP 1 - 25%),www.cbd.edu,,Los Angeles,CA,Bay Area,Private not-for-profit,City,"Very Small (<1,000)",81,10,40,100,,,No,82,73,Q1 (TOP 1 - 25%),"$15,691 ","$13,000 ",,,
12579,Two-Year College,Kaplan College at Palm Springs,,Q1 (TOP 1 - 25%),www.brightwood.edu,,Palm Springs,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",86,5,82,100,,,No,81,73,Q1 (TOP 1 - 25%),"$22,383 ","$9,500 ",,,
12610,Two-Year College,Concorde Career College - Garden Grove,,Q1 (TOP 1 - 25%),www.concorde.edu,,Garden Grove,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",96,3,23,92,,,No,69,73,Q1 (TOP 1 - 25%),"$27,170 ","$9,500 ","$38,200 ",73,
12611,Two-Year College,United Education Institute-Huntington Park Campus,,Q1 (TOP 1 - 25%),www.uei.edu/,,Huntington Park,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",90,6,91,100,,,No,69,72,Q1 (TOP 1 - 25%),"$22,648 ","$9,500 ","$38,800 ",68,
12469,Two-Year College,American Career College - Anaheim,,Q1 (TOP 1 - 25%),americancareercollege.edu/,,Anaheim,CA,Bay Area,Private for-profit,City,"Small (1,000-5,000)",69,4,46,99,,,No,71,71,Q1 (TOP 1 - 25%),"$25,658 ","$9,500 ","$24,900 ",50,
12594,Two-Year College,Kaplan College at Vista,,Q1 (TOP 1 - 25%),www.brightwood.edu,,Vista,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",71,7,45,100,,,No,81,71,Q1 (TOP 1 - 25%),"$25,040 ","$9,500 ","$55,600 ",84,
14267,Two-Year College,Los Angeles ORT College-Van Nuys Campus,,Q1 (TOP 1 - 25%),www.laort.edu,,Van Nuys,CA,Bay Area,Private not-for-profit,City,"Very Small (<1,000)",71,0,21,100,,,No,88,71,Q1 (TOP 1 - 25%),"$18,216 ","$6,867 ","$16,600 ",34,
12468,Two-Year College,Carrington College California at Pleasant Hill,,Q1 (TOP 1 - 25%),www.carrington.edu,,Pleasant Hill,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",76,11,32,100,,,No,71,70,Q1 (TOP 1 - 25%),"$19,577 ","$13,683 ",,,
12538,Two-Year College,Kaplan College - Fresno,,Q1 (TOP 1 - 25%),www.brightwood.edu,,Clovis,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",86,6,66,100,,,No,78,70,Q1 (TOP 1 - 25%),"$23,872 ","$9,500 ","$53,400 ",81,
12474,Two-Year College,Everest College-Anaheim,,Q1 (TOP 1 - 25%),www.everest.edu/campus/anaheim,,Anaheim,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",93,5,56,100,,,No,68,69,Q1 (TOP 1 - 25%),"$20,636 ","$9,500 ","$14,500 ",27,
12577,Two-Year College,Kaplan College - Bakersfield,,Q1 (TOP 1 - 25%),www.brightwood.edu,,Bakersfield,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",84,7,72,100,,,No,77,69,Q1 (TOP 1 - 25%),"$22,545 ","$9,495 ","$53,400 ",81,
12488,Two-Year College,American Career College at Ontario,,Q1 (TOP 1 - 25%),americancareercollege.edu/,,Ontario,CA,Bay Area,Private for-profit,City,"Small (1,000-5,000)",64,8,59,100,,,No,72,68,Q1 (TOP 1 - 25%),"$24,366 ","$9,500 ",,,
12531,Two-Year College,Concorde Career College - San Bernardino,,Q1 (TOP 1 - 25%),www.concorde.edu,,San Bernardino,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",76,12,50,99,,,No,76,68,Q1 (TOP 1 - 25%),"$19,318 ","$9,500 ","$36,700 ",68,
12570,Two-Year College,Everest College at City of Industry,,Q1 (TOP 1 - 25%),www.everest.edu/campus/city_of_industry,,City of Industry,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",90,3,72,100,,,No,66,68,Q1 (TOP 1 - 25%),"$20,048 ","$9,500 ","$23,600 ",46,
12481,Two-Year College,Kaplan College at Riverside,,Q1 (TOP 1 - 25%),www.brightwood.edu,,Riverside,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",77,15,61,98,,,No,83,67,Q1 (TOP 1 - 25%),"$22,099 ","$9,500 ","$20,500 ",41,
12578,Two-Year College,San Joaquin Valley College at Modesto,,Q1 (TOP 1 - 25%),www.sjvc.edu,,Salida,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",93,3,48,,,,No,66,66,Q1 (TOP 1 - 25%),"$17,445 ","$19,649 ","$44,100 ",76,
12475,Two-Year College,Kaplan College at Stockton,,Q1 (TOP 1 - 25%),stockton.kaplancollege.com/Pages/Homepage.aspx,,Stockton,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",74,10,32,,,,,67,65,Q1 (TOP 1 - 25%),"$15,994 ",,,,
12490,Two-Year College,Carrington College California at Stockton,,Q1 (TOP 1 - 25%),www.carrington.edu,,Stockton,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",88,9,53,100,,,No,70,65,Q1 (TOP 1 - 25%),"$17,160 ","$13,683 ","$19,600 ",36,
12325,Two-Year College,Los Angeles ORT College main campus,,Q1 (TOP 1 - 25%),www.laort.edu,,Los Angeles,CA,Bay Area,Private not-for-profit,City,"Very Small (<1,000)",73,12,25,100,,,No,67,64,Q1 (TOP 1 - 25%),"$18,218 ","$6,867 ","$19,900 ",38,
12465,Two-Year College,Le Cordon Bleu College of Culinary Arts - Los Angeles,,Q1 (TOP 1 - 25%),www.chefs.edu/locations/los-angeles,,Pasadena,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",45,7,3,92,,,No,55,64,Q1 (TOP 1 - 25%),"$15,099 ","$9,500 ","$17,600 ",26,
12487,Two-Year College,WyoTech,,Q1 (TOP 1 - 25%),www.wyotech.edu/campus/sacramento,,West Sacramento,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",68,6,25,,,,No,68,64,Q1 (TOP 1 - 25%),"$33,062 ",,,,
12491,Two-Year College,Carrington College California at Citrus Heights,,Q1 (TOP 1 - 25%),www.carrington.edu,,Citrus Heights,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",87,5,22,100,,,No,56,64,Q1 (TOP 1 - 25%),"$17,418 ","$13,683 ","$19,600 ",36,
12477,Two-Year College,WyoTech at Long Beach,,Q1 (TOP 1 - 25%),www.wyotech.edu/campus/long_beach,,Long Beach,CA,Bay Area,Private for-profit,City,"Small (1,000-5,000)",80,12,60,100,,,No,61,63,Q1 (TOP 1 - 25%),"$29,516 ","$9,500 ","$52,100 ",84,
12482,Two-Year College,Pima Medical Institute-Chula Vista,,Q1 (TOP 1 - 25%),pmi.edu,,Chula Vista,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",56,3,57,100,,,No,77,62,Q1 (TOP 1 - 25%),"$16,651 ","$9,498 ","$53,400 ",81,
12519,Two-Year College,Everest College at San Bernardino,,Q1 (TOP 1 - 25%),everest.edu/campus/san_bernardino,,San Bernardino,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",95,14,58,100,,,No,64,62,Q1 (TOP 1 - 25%),"$24,646 ","$9,500 ","$26,500 ",53,
12573,Two-Year College,CNI College,,Q1 (TOP 1 - 25%),www.cnicollege.edu,,Orange,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",66,4,36,100,,,No,74,62,Q1 (TOP 1 - 25%),"$26,075 ","$11,250 ","$37,300 ",66,
14185,Two-Year College,Everest College-LA Wilshire,,Q1 (TOP 1 - 25%),bryman.edu/brymanla/,,Los Angeles,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",83,31,52,,,,No,63,62,Q1 (TOP 1 - 25%),"$23,587 ","$9,500 ","$34,100 ",63,
12483,Two-Year College,Carrington College California at Antioch,,Q1 (TOP 1 - 25%),www.carrington.edu,,Antioch,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",48,20,47,,,,No,66,61,Q1 (TOP 1 - 25%),"$15,355 ",,,,
12485,Two-Year College,San Joaquin Valley College-Rancho Cucamonga,,Q1 (TOP 1 - 25%),sjvc.edu,,Ontario,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",83,6,61,,,,No,60,61,Q1 (TOP 1 - 25%),"$17,552 ","$19,649 ","$38,400 ",71,
12525,Two-Year College,San Joaquin Valley College at Visalia,,Q1 (TOP 1 - 25%),www.sjvc.edu,,Visalia,CA,Bay Area,Private for-profit,Rural,"Medium (5,000-15,000)",78,9,52,83,,,No,52,61,Q1 (TOP 1 - 25%),"$22,539 ","$19,649 ","$27,000 ",53,
12575,Two-Year College,Carrington College California at San Jose,,Q1 (TOP 1 - 25%),www.carrington.edu,,San Jose,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",79,2,54,100,,,No,57,61,Q1 (TOP 1 - 25%),"$19,725 ","$13,683 ",,,
12510,Two-Year College,Kaplan College - San Diego,,Q1 (TOP 1 - 25%),www.brightwood.edu,,San Diego,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",67,9,37,100,,,No,79,60,Q1 (TOP 1 - 25%),"$23,917 ","$9,500 ","$38,200 ",72,
12479,Two-Year College,East San Gabriel Valley Regional Occupational Program,,Q2 (TOP 25 - 50%),www.esgvrop.org,,West Covina,CA,Bay Area,Public,Suburb,"Very Small (<1,000)",98,4,75,100,,,No,57,,Q2 (TOP 25 - 50%),"$15,605 ",,"$19,500 ",40,
12571,Two-Year College,Sage College,,Q2 (TOP 25 - 50%),sagecollege.edu,,Moreno Valley,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",67,4,29,100,,,No,26,,Q2 (TOP 25 - 50%),"$11,316 ","$22,110 ","$11,900 ",17,
12609,Two-Year College,South Coast College,,Q2 (TOP 25 - 50%),www.SOUTHCOASTCOLLEGE.EDU,,Orange,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",79,4,39,100,,,No,50,,Q2 (TOP 25 - 50%),"$17,753 ","$20,000 ","$8,400 ",15,
14300,Two-Year College,Community Christian College,,Q2 (TOP 25 - 50%),www.cccollege.edu,,Redlands,CA,Bay Area,Private not-for-profit,City,"Very Small (<1,000)",53,18,59,50,,,No,53,,Q2 (TOP 25 - 50%),"$12,269 ",,,,
12450,Two-Year College,Kaplan College at Sacramento,,Q2 (TOP 25 - 50%),www.brightwood.edu,,Sacramento,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",75,15,33,98,,,No,78,57,Q2 (TOP 25 - 50%),"$25,185 ","$9,495 ","$34,300 ",63,
12534,Two-Year College,Carrington College California at San Leandro,,Q2 (TOP 25 - 50%),www.carrington.edu,,San Leandro,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",82,19,51,100,,,No,67,56,Q2 (TOP 25 - 50%),"$17,913 ","$13,683 ","$18,600 ",31,
12495,Two-Year College,California Culinary Academy,,Q2 (TOP 25 - 50%),chefs.edu/locations/san-francisco,,San Francisco,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",35,2,2,81,,,No,67,55,Q2 (TOP 25 - 50%),"$17,666 ","$12,136 ",,,
12566,Two-Year College,Carrington College California at Sacramento,,Q2 (TOP 25 - 50%),www.carrington.edu,,Sacramento,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",79,9,31,89,,,No,49,55,Q2 (TOP 25 - 50%),"$16,489 ","$13,683 ","$25,500 ",51,
12568,Two-Year College,Everest College at Los Angeles,,Q2 (TOP 25 - 50%),www.everest.edu/campus/west_los_angeles,,Los Angeles,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",92,29,46,100,,,No,58,55,Q2 (TOP 25 - 50%),"$23,532 ","$9,500 ","$20,100 ",41,
12455,Two-Year College,WyoTech at Fremont,,Q2 (TOP 25 - 50%),www.wyotech.edu/campus/fremont,,Fremont,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",68,8,35,99,,,No,58,54,Q2 (TOP 25 - 50%),"$18,756 ","$12,000 ","$38,600 ",66,
12486,Two-Year College,Carrington College California at Emeryville,,Q2 (TOP 25 - 50%),www.carrington.edu,,Emeryville,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",54,40,26,,,,,51,51,Q2 (TOP 25 - 50%),"$19,356 ",,,,
12574,Two-Year College,Professional Golfers Career College,,Q2 (TOP 25 - 50%),www.golfcollege.edu,,Temecula,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",18,4,5,35,,,No,96,51,Q2 (TOP 25 - 50%),"$25,860 ","$17,849 ","$33,900 ",71,
12526,Two-Year College,San Joaquin Valley College at Bakersfield,,Q2 (TOP 25 - 50%),www.sjvc.edu/,,Bakersfield,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",87,4,59,,,,No,51,50,Q2 (TOP 25 - 50%),"$17,568 ","$19,649 ","$26,400 ",53,
12535,Two-Year College,San Joaquin Valley College at Fresno,,Q2 (TOP 25 - 50%),www.sjvc.edu,,Fresno,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",92,4,61,,,,No,47,46,Q2 (TOP 25 - 50%),"$17,449 ","$19,649 ","$21,500 ",39,
12553,Two-Year College,MTI College (Calif.),,Q2 (TOP 25 - 50%),www.mticollege.edu,,Sacramento,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",65,9,24,100,,,No,62,44,Q2 (TOP 25 - 50%),"$12,575 ","$10,248 ","$28,900 ",59,
12551,Two-Year College,Heald College at Concord,,Q2 (TOP 25 - 50%),www.Heald.edu,,Concord,CA,Bay Area,Private for-profit,Suburb,"Small (1,000-5,000)",69,18,25,88,,,No,39,42,Q2 (TOP 25 - 50%),"$17,496 ","$11,250 ",,,
12503,Two-Year College,Heald College at Fresno,,Q2 (TOP 25 - 50%),www.heald.edu,,Fresno,CA,Bay Area,Private for-profit,City,"Small (1,000-5,000)",95,8,60,100,,,No,37,41,Q2 (TOP 25 - 50%),"$16,987 ","$11,250 ","$27,800 ",55,
12507,Two-Year College,Lake Tahoe Community College,,Q2 (TOP 25 - 50%),www.ltcc.edu,,South Lake Tahoe,CA,Bay Area,Public,Rural,"Very Small (<1,000)",28,5,27,82,,,No,35,39,Q2 (TOP 25 - 50%),"$4,270 ",,"$38,400 ",71,
12550,Two-Year College,Heald College at Milpitas,,Q2 (TOP 25 - 50%),www.heald.edu,,Milpitas,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",80,3,30,100,,,No,37,37,Q2 (TOP 25 - 50%),"$17,592 ","$11,250 ","$64,200 ",86,
12326,Two-Year College,Heald College at Stockton,,Q2 (TOP 25 - 50%),www.heald.edu,,Stockton,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",82,12,40,49,,,No,32,35,Q2 (TOP 25 - 50%),"$16,219 ","$11,250 ","$31,000 ",66,
12328,Two-Year College,Bryan College at Sacramento,,Q2 (TOP 25 - 50%),www.bryancollege.edu,,Gold River,CA,Bay Area,Private for-profit,Suburb,"Very Small (<1,000)",83,0,0,,,,No,64,34,Q2 (TOP 25 - 50%),"$12,567 ","$18,253 ",,,
12463,Two-Year College,Heald College at Salinas,,Q2 (TOP 25 - 50%),www.heald.edu,,Salinas,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",88,1,29,100,,,No,33,33,Q2 (TOP 25 - 50%),"$17,396 ","$11,250 ",,,
12540,Two-Year College,"American Academy of Dramatic Arts, Los Angeles Campus",,Q2 (TOP 25 - 50%),www.aada.edu,,Los Angeles,CA,Bay Area,Private not-for-profit,City,"Very Small (<1,000)",38,10,8,19,,,Yes,66,33,Q2 (TOP 25 - 50%),"$37,980 ","$13,240 ","$34,300 ",61,
12489,Two-Year College,San Joaquin Valley College at Rancho Cordova,,Q2 (TOP 25 - 50%),www.sjvc.edu,,Rancho Cordova,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",73,2,9,,,,No,45,31,Q2 (TOP 25 - 50%),"$16,430 ","$19,649 ","$32,900 ",63,
12564,Two-Year College,Ventura College,,Q2 (TOP 25 - 50%),www.venturacollege.edu/,,Ventura,CA,Bay Area,Public,City,"Small (1,000-5,000)",47,2,59,98,,Yes,No,30,31,Q2 (TOP 25 - 50%),"$1,052 ","$11,423 ","$70,400 ",88,
12445,Two-Year College,Heald College at Rancho Cordova,,Q2 (TOP 25 - 50%),www.heald.edu,,Rancho Cordova,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",81,12,9,100,,,No,41,30,Q2 (TOP 25 - 50%),"$19,094 ","$11,250 ","$30,800 ",58,
12555,Two-Year College,Moorpark College,,Q2 (TOP 25 - 50%),www.moorparkcollege.edu/index.shtml,,Moorpark,CA,Bay Area,Public,Suburb,"Medium (5,000-15,000)",27,2,33,98,,Yes,No,38,29,Q2 (TOP 25 - 50%),"$1,416 ","$13,000 ","$39,000 ",66,
12598,Two-Year College,Napa Valley College,,Q2 (TOP 25 - 50%),www.napavalley.edu,,Napa,CA,Bay Area,Public,City,"Small (1,000-5,000)",31,6,41,96,,Yes,No,34,29,Q2 (TOP 25 - 50%),"$9,579 ","$9,500 ","$27,500 ",54,
12459,Two-Year College,Taft College,,Q2 (TOP 25 - 50%),www.taftcollege.edu,,Taft,CA,Bay Area,Public,Town,"Small (1,000-5,000)",51,6,55,99,,,Yes,26,28,Q2 (TOP 25 - 50%),"$5,289 ",,"$34,100 ",63,
12501,Two-Year College,Foothill College,,Q2 (TOP 25 - 50%),www.foothill.edu,,Los Altos Hills,CA,Bay Area,Public,Suburb,"Small (1,000-5,000)",15,3,26,73,,,No,56,28,Q2 (TOP 25 - 50%),"$2,139 ","$10,500 ","$30,400 ",57,
12513,Two-Year College,MiraCosta Community College District,,Q2 (TOP 25 - 50%),www.miracosta.edu,,Oceanside,CA,Bay Area,Public,Suburb,"Medium (5,000-15,000)",39,3,36,93,,Yes,No,31,28,Q2 (TOP 25 - 50%),"$3,915 ","$4,500 ","$35,300 ",68,
12603,Two-Year College,Saddleback College,,Q2 (TOP 25 - 50%),www.saddleback.edu,,Mission Viejo,CA,Bay Area,Public,Suburb,"Medium (5,000-15,000)",24,2,26,88,,,No,36,28,Q2 (TOP 25 - 50%),"$6,479 ","$9,226 ",,,
12520,Two-Year College,Oxnard College,,Q2 (TOP 25 - 50%),www.oxnardcollege.edu,,Oxnard,CA,Bay Area,Public,City,"Small (1,000-5,000)",66,3,74,100,,Yes,No,24,27,Q2 (TOP 25 - 50%),$956 ,,"$14,600 ",35,
12589,Two-Year College,Heald College at San Francisco,,Q2 (TOP 25 - 50%),www.heald.edu,,San Francisco,CA,Bay Area,Private for-profit,City,"Very Small (<1,000)",84,18,29,96,,,No,35,26,Q2 (TOP 25 - 50%),"$17,881 ","$11,250 ","$31,700 ",58,
12429,Two-Year College,Allan Hancock College,,Q2 (TOP 25 - 50%),www.hancockcollege.edu/,,Santa Maria,CA,Bay Area,Public,City,"Small (1,000-5,000)",51,2,57,97,,Yes,No,28,25,Q2 (TOP 25 - 50%),"$3,375 ","$9,500 ","$16,200 ",40,
12497,Two-Year College,Cuesta College,,Q2 (TOP 25 - 50%),www.cuesta.edu,,San Luis Obispo,CA,Bay Area,Public,Suburb,"Small (1,000-5,000)",31,2,31,97,,Yes,No,32,25,Q2 (TOP 25 - 50%),"$8,538 ","$9,500 ","$29,000 ",56,
12556,Two-Year College,Orange Coast College,,Q2 (TOP 25 - 50%),www.orangecoastcollege.edu/,,Costa Mesa,CA,Bay Area,Public,City,"Medium (5,000-15,000)",39,2,34,89,,,No,42,25,Q2 (TOP 25 - 50%),"$7,933 ","$5,400 ",,,
12606,Two-Year College,Santa Barbara City College,,Q2 (TOP 25 - 50%),www.sbcc.edu,,Santa Barbara,CA,Bay Area,Public,City,"Medium (5,000-15,000)",25,3,35,66,,,No,34,25,Q2 (TOP 25 - 50%),"$8,263 ","$10,500 ",,,
12504,Two-Year College,Imperial Valley College,,Q2 (TOP 25 - 50%),www.imperial.edu,,Imperial,CA,Bay Area,Public,Rural,"Small (1,000-5,000)",79,1,91,94,,Yes,No,21,24,Q2 (TOP 25 - 50%),"$3,535 ",,"$30,100 ",60,
12505,Two-Year College,Irvine Valley College,,Q2 (TOP 25 - 50%),www.ivc.edu,,Irvine,CA,Bay Area,Public,City,"Medium (5,000-15,000)",29,2,25,80,,,No,44,24,Q2 (TOP 25 - 50%),"$5,117 ","$10,000 ","$17,200 ",37,
12522,Two-Year College,Palo Verde College,,Q2 (TOP 25 - 50%),www.paloverde.edu,,Blythe,CA,Bay Area,Public,Rural,"Very Small (<1,000)",49,12,38,99,,,No,27,24,Q2 (TOP 25 - 50%),"$9,470 ",,"$29,100 ",59,
12549,Two-Year College,Hartnell College,,Q2 (TOP 25 - 50%),www.hartnell.edu,,Salinas,CA,Bay Area,Public,City,"Small (1,000-5,000)",57,2,64,98,,Yes,No,27,24,Q2 (TOP 25 - 50%),"$8,598 ","$4,500 ","$26,900 ",54,
